Loan_ID,Gender,Married,Dependents,Education,Employment_Type,Job_Domain,Business_Domain,Years_of_Experience,ApplicantIncome,CoapplicantIncome,Total_Monthly_Income,LoanAmount,Loan_Amount_Term,Interest_Rate,EMI,DTI,Credit_History,Property_Area,Loan_Status
LN101109,Male,Yes,3+,,Self-Employed,,Retail,0.1,63450.0,11444.0,74894,828441.0,180,9.922122461835908,8863.04,0.118,1,Urban,1
LN101183,Female,Yes,2,Graduate,Salaried,Manufacturing,,4.0,56258.0,0.0,56258,109643.0,360,9.947024710607657,957.91,0.017,0,Urban,0
LN100524,Female,Yes,2,Graduate,Salaried,Manufacturing,,13.7,52877.0,0.0,52877,203705.0,60,10.524741869020133,4380.91,0.083,1,Urban,1
LN101059,Male,Yes,3+,Graduate,Salaried,Banking,,3.7,54102.0,23202.0,77304,1168969.0,60,10.550979081773795,25155.23,0.325,0,Urban,0
LN100540,Female,Yes,0,Not Graduate,Self-Employed,,Retail,0.2,8032.0,0.0,8032,324289.0,240,10.278094984701642,3189.44,0.397,1,Semiurban,1
LN101194,Male,Yes,0,Graduate,Self-Employed,,Manufacturing,3.6,8576.0,7965.0,16541,274474.0,84,10.126015286386528,4574.48,0.277,1,Semiurban,1
LN100748,Female,Yes,0,Not Graduate,Salaried,Retail,,0.6,43709.0,0.0,43709,598294.0,60,9.662619653596717,12612.89,0.289,1,Semiurban,1
LN101276,Male,No,0,Not Graduate,Salaried,IT,,4.2,8672.0,0.0,8672,432061.0,360,10.030041009706045,3801.24,0.438,0,Rural,0
LN100484,Male,Yes,2,Not Graduate,Salaried,Banking,,7.0,103729.0,25006.0,128735,101375.0,360,7.22261974856412,689.67,0.005,1,Urban,1
LN100095,Male,No,1,Graduate,Salaried,Manufacturing,,0.4,55179.0,0.0,55179,1086689.0,240,7.828927999805366,8974.15,0.163,0,Rural,0
LN101020,Male,No,1,Not Graduate,Self-Employed,,Manufacturing,10.3,96274.0,0.0,96274,962713.0,120,7.7300807962633415,11543.51,0.12,1,Urban,1
LN100563,Male,Yes,1,Graduate,Salaried,Education,,8.3,56521.0,0.0,56521,386462.0,60,13.661385948184803,8924.6,0.158,1,Urban,1
LN100742,Male,Yes,1,Not Graduate,Salaried,IT,,3.9,41755.0,0.0,41755,665569.0,84,10.06453672752269,11071.44,0.265,0,Semiurban,0
LN100863,Male,No,1,Graduate,Salaried,Manufacturing,,0.6,38352.0,0.0,38352,1322267.0,120,11.198869686275868,18363.4,0.479,1,Semiurban,1
LN100891,Female,No,1,Not Graduate,Self-Employed,,Services,1.5,59665.0,0.0,59665,819385.0,240,10.507709657968167,8184.82,0.137,1,Urban,1
LN101038,Male,Yes,0,Graduate,Self-Employed,,Construction,1.8,31378.0,0.0,31378,50000.0,120,12.167275430889712,722.2,0.023,1,Rural,1
LN100206,Male,Yes,2,Not Graduate,Self-Employed,,Agriculture,3.7,66879.0,12112.0,78991,911094.0,180,10.688741973967836,10178.09,0.129,1,Urban,1
LN100392,Male,Yes,1,Graduate,Salaried,Banking,,0.6,42390.0,30325.0,72715,1084571.0,180,9.013062808501733,11008.87,0.151,1,Semiurban,1
LN100794,Male,Yes,3+,Graduate,Salaried,IT,,4.6,34393.0,0.0,34393,796401.0,360,7.0,5298.48,0.154,1,Urban,1
LN100870,Male,Yes,0,Graduate,Self-Employed,,Trading,19.5,47440.0,0.0,47440,91804.0,120,9.664090863530088,1196.18,0.025,0,Semiurban,0
LN100397,Male,Yes,0,Graduate,Salaried,Banking,,0.3,68333.0,17624.0,85957,564571.0,120,9.619435397400402,7342.38,0.085,1,Semiurban,1
LN100766,Male,Yes,0,Graduate,Self-Employed,,Manufacturing,3.6,54876.0,20378.0,75254,50000.0,180,11.39146829770495,580.65,0.008,0,Urban,0
LN101266,Male,Yes,0,Graduate,Salaried,Manufacturing,,3.0,72342.0,0.0,72342,126019.0,360,9.126599406236835,1025.48,0.014,1,Semiurban,1
LN101241,Male,No,0,Graduate,Salaried,IT,,19.7,66725.0,0.0,66725,674803.0,180,10.166902778751234,7320.52,0.11,1,Urban,1
LN101028,Male,Yes,2,Graduate,Self-Employed,,Manufacturing,4.3,102941.0,27185.0,130126,783854.0,120,10.566567640170751,10606.17,0.082,1,Semiurban,1
LN100642,Male,No,1,Graduate,Salaried,Education,,0.5,81455.0,10666.0,92121,50000.0,60,11.73520592337021,1105.54,0.012,0,Semiurban,0
LN100612,Male,No,0,Graduate,Self-Employed,,Trading,10.6,22249.0,0.0,22249,382791.0,240,11.96529228408145,4205.6,0.189,1,Urban,1
LN100960,Male,No,0,Graduate,Salaried,Consulting,,7.5,151405.0,0.0,151405,50000.0,120,7.0,580.54,0.004,1,Urban,1
LN100725,Female,Yes,2,Graduate,Salaried,Consulting,,9.4,89094.0,0.0,89094,50000.0,360,9.127835370485865,406.92,0.005,1,Semiurban,1
LN100683,Male,Yes,3+,Graduate,Self-Employed,,IT Services,1.8,11780.0,0.0,11780,752813.0,360,9.197841615913294,6164.77,0.523,1,Urban,0
LN100098,Male,Yes,2,Graduate,Salaried,Healthcare,,3.3,62804.0,0.0,62804,886905.0,60,7.959964635534108,17966.25,0.286,1,Semiurban,1
LN100804,Male,No,2,Graduate,Salaried,Consulting,,3.6,40048.0,0.0,40048,748347.0,84,8.504409508955106,11852.85,0.296,1,Semiurban,1
LN100406,Male,Yes,3+,Graduate,Self-Employed,,Agriculture,4.3,93584.0,0.0,93584,431406.0,360,9.119543520969305,3508.36,0.037,1,Semiurban,1
LN100502,Male,Yes,3+,Graduate,Salaried,Government,,10.7,129820.0,0.0,129820,617484.0,60,10.524621722871972,13279.67,0.102,1,Urban,1
LN101071,Male,No,0,Not Graduate,Self-Employed,,Trading,5.7,8912.0,0.0,8912,1287375.0,180,9.175974863198004,13192.52,1.48,1,Rural,0
LN101056,Male,No,0,Graduate,Salaried,Banking,,2.2,46810.0,0.0,46810,1221712.0,120,12.114151636076365,17608.73,0.376,1,Semiurban,1
LN100929,Male,Yes,0,Graduate,Salaried,Manufacturing,,4.4,51070.0,11749.0,62819,50000.0,60,10.254396514592402,1068.62,0.017,0,Rural,1
LN100779,Male,No,1,Graduate,Salaried,Retail,,1.6,76002.0,0.0,76002,677987.0,240,8.533368398436927,5898.06,0.078,1,Semiurban,1
LN100200,Male,Yes,2,Graduate,Salaried,Consulting,,5.6,55215.0,0.0,55215,50000.0,120,10.290505027522252,668.82,0.012,1,Urban,1
LN100134,Female,Yes,3+,Graduate,Self-Employed,,Services,0.2,41702.0,0.0,41702,431001.0,60,10.632953232150186,9292.3,0.223,1,Urban,1
LN101051,Male,No,0,,Salaried,Manufacturing,,1.1,71566.0,20516.0,92082,1137713.0,84,9.952988270995416,18859.76,0.205,1,Semiurban,1
LN100040,Male,Yes,0,Graduate,Self-Employed,,Construction,3.0,45069.0,18396.0,63465,271327.0,120,8.646524268108186,3385.37,0.053,1,Urban,1
LN101017,Male,Yes,2,Graduate,Salaried,Healthcare,,13.8,32964.0,0.0,32964,76526.0,60,10.160928799144868,1632.02,0.05,1,Semiurban,1
LN100230,Female,Yes,0,Graduate,Salaried,IT,,0.3,28945.0,0.0,28945,374767.0,240,8.826730819071049,3330.23,0.115,0,Rural,0
LN100378,Female,Yes,2,Graduate,Self-Employed,,IT Services,8.8,75055.0,8287.0,83342,50000.0,60,10.017604554582904,1062.79,0.013,0,Semiurban,0
LN100288,Male,Yes,2,Graduate,Salaried,Government,,1.3,8208.0,20372.0,28580,263160.0,240,10.248077153535794,2582.96,0.09,0,Urban,0
LN100418,Male,No,0,Graduate,Salaried,IT,,3.7,28587.0,3307.0,31894,501931.0,60,8.655500000542006,10335.54,0.324,0,Urban,1
LN100391,Male,Yes,2,Graduate,Salaried,Banking,,5.5,8880.0,0.0,8880,496161.0,120,12.8895181085817,7375.92,0.831,0,Urban,1
LN100592,Male,No,3+,Graduate,Self-Employed,,Manufacturing,2.5,49882.0,0.0,49882,1126328.0,180,9.165301333225036,11534.99,0.231,1,Rural,1
LN101162,Male,Yes,1,Graduate,Salaried,Manufacturing,,8.1,56049.0,24030.0,80079,303262.0,360,8.96896834846256,2433.35,0.03,0,Semiurban,1
LN101086,Male,Yes,3+,Graduate,Self-Employed,,Services,1.5,52175.0,0.0,52175,50000.0,60,8.23495272134364,1019.45,0.02,0,Semiurban,1
LN100647,Male,Yes,0,Graduate,Salaried,Retail,,14.1,35022.0,0.0,35022,461135.0,360,10.050805824152865,4064.11,0.116,1,Urban,1
LN101152,Male,Yes,0,Graduate,Salaried,Retail,,1.2,33414.0,0.0,33414,984437.0,60,9.755631709935647,20798.21,0.622,1,Urban,1
LN100520,Male,Yes,0,Graduate,Salaried,Banking,,0.4,51700.0,0.0,51700,638403.0,60,9.829185088396388,13510.58,0.261,1,Semiurban,1
LN100064,Male,No,1,Graduate,Self-Employed,,Services,2.1,19437.0,16774.0,36211,634942.0,360,7.0,4224.28,0.117,0,Urban,1
LN100014,Male,Yes,0,Not Graduate,Salaried,Education,,1.3,31201.0,22101.0,53302,639605.0,180,11.55387431414805,7493.72,0.141,1,Rural,1
LN101180,Female,Yes,0,Graduate,Salaried,IT,,8.9,115194.0,0.0,115194,1068447.0,180,13.662682877994655,13987.63,0.121,0,Semiurban,1
LN101064,Male,Yes,1,Graduate,Self-Employed,,Retail,0.5,61790.0,19677.0,81467,1131813.0,84,11.361298451189045,19595.07,0.241,0,Semiurban,0
LN100492,Male,Yes,0,Graduate,Salaried,Healthcare,,7.5,97786.0,0.0,97786,50000.0,60,14.019443040850003,1163.92,0.012,0,Semiurban,1
LN100379,Male,Yes,3+,Graduate,Salaried,Government,,6.1,8976.0,0.0,8976,395883.0,60,10.791157977789995,8566.28,0.954,1,Urban,0
LN100187,Male,Yes,0,Graduate,Self-Employed,,Manufacturing,14.6,35341.0,22007.0,57348,844868.0,240,10.334074093901448,8341.04,0.145,1,Semiurban,1
LN100763,Male,Yes,0,Graduate,Self-Employed,,Trading,2.1,15496.0,11386.0,26882,926129.0,240,10.30623080799404,9126.06,0.339,1,Semiurban,0
LN100216,Male,Yes,0,Not Graduate,Salaried,IT,,0.5,56165.0,32558.0,88723,561950.0,360,10.591966125034999,5179.05,0.058,1,Semiurban,1
LN100791,Male,No,3+,Graduate,Salaried,Consulting,,1.9,19200.0,0.0,19200,582870.0,60,11.491621630135358,12816.38,0.668,1,Urban,1
LN101076,Male,Yes,0,Graduate,Salaried,Education,,1.2,72992.0,0.0,72992,695150.0,84,8.557356368840198,11028.79,0.151,0,Urban,0
LN100878,Male,Yes,0,Graduate,Salaried,Consulting,,10.2,88911.0,0.0,88911,864461.0,60,10.64626900775462,18643.34,0.21,1,Urban,1
LN100337,Male,Yes,1,Graduate,Self-Employed,,Agriculture,2.0,8320.0,28460.0,36780,50000.0,180,8.093073626328847,480.52,0.013,0,Urban,0
LN100719,Male,Yes,2,Not Graduate,Salaried,Consulting,,2.6,27478.0,0.0,27478,630607.0,120,8.912620985662597,7958.47,0.29,1,Urban,1
LN100295,Male,Yes,2,Graduate,Salaried,Retail,,2.4,55453.0,0.0,55453,451627.0,180,9.610469704838398,4746.15,0.086,1,Semiurban,1
LN101016,Male,Yes,1,Graduate,Salaried,Education,,1.4,67830.0,2210.0,70040,260438.0,240,12.516948755453045,2962.05,0.042,1,Urban,1
LN101275,Male,Yes,0,Graduate,Self-Employed,,Construction,5.8,46270.0,13315.0,59585,498765.0,360,8.073442036736202,3685.33,0.062,1,Urban,1
LN100455,Male,No,3+,Graduate,Salaried,Government,,5.3,78102.0,0.0,78102,1039833.0,120,12.782481036220986,15392.7,0.197,0,Semiurban,1
LN100973,Male,Yes,3+,Graduate,Self-Employed,,Services,2.3,40951.0,9259.0,50210,1094595.0,84,9.265799506987014,17759.04,0.354,1,Semiurban,1
LN100815,Male,Yes,1,Graduate,Self-Employed,,Manufacturing,7.6,45391.0,0.0,45391,986450.0,360,11.251083177774053,9581.82,0.211,0,Urban,0
LN100269,Male,Yes,0,Graduate,Salaried,Education,,0.7,50405.0,0.0,50405,50000.0,120,9.353842586979424,642.99,0.013,1,Urban,1
LN100995,Male,Yes,1,Graduate,Salaried,Healthcare,,2.3,25955.0,0.0,25955,970361.0,60,8.166455789493618,19752.82,0.761,1,Semiurban,0
LN100201,Male,Yes,3+,Graduate,Self-Employed,,IT Services,5.0,89010.0,0.0,89010,634881.0,120,10.963417385006547,8732.34,0.098,1,Urban,1
LN100161,Male,Yes,0,Graduate,Salaried,Retail,,9.9,38425.0,0.0,38425,1652954.0,84,8.97885033013146,26576.77,0.692,0,Semiurban,0
LN100729,Male,Yes,1,Graduate,Self-Employed,,Manufacturing,10.8,48209.0,0.0,48209,1239244.0,60,10.699100122417907,26758.58,0.555,1,Urban,1
LN100401,Female,Yes,2,Not Graduate,Salaried,Banking,,3.9,23527.0,0.0,23527,1459482.0,84,13.51608066824894,26962.04,1.146,0,Semiurban,0
LN100702,Male,No,1,Not Graduate,Salaried,Banking,,14.1,130556.0,32442.0,162998,916456.0,84,10.847870685962095,15618.75,0.096,0,Urban,1
LN101129,Male,No,1,Graduate,Salaried,Healthcare,,8.8,42915.0,0.0,42915,451985.0,120,9.917880406485677,5952.48,0.139,0,Semiurban,1
LN100565,Male,No,0,Graduate,Salaried,Banking,,5.0,76853.0,8358.0,85211,65208.0,180,11.769136702210641,772.95,0.009,1,Semiurban,1
LN101021,Male,No,0,Graduate,Salaried,Government,,2.5,80921.0,0.0,80921,762340.0,180,8.043176650623836,7304.33,0.09,0,Urban,1
LN101025,Male,No,0,Graduate,Salaried,Education,,1.9,45793.0,25249.0,71042,876280.0,240,7.0,6793.79,0.096,0,Semiurban,0
LN101104,Female,Yes,3+,Not Graduate,Salaried,Retail,,3.7,76054.0,0.0,76054,536340.0,60,10.843138393123926,11619.42,0.153,1,Semiurban,1
LN100205,Male,Yes,3+,Graduate,Self-Employed,,IT Services,0.4,10411.0,12287.0,22698,1133599.0,120,,13633.06,0.601,0,Urban,0
LN100034,Female,No,2,Graduate,Salaried,Healthcare,,13.6,20484.0,0.0,20484,290079.0,360,12.017027759845922,2987.59,0.146,1,Semiurban,1
LN100775,Male,No,2,Not Graduate,Self-Employed,,Trading,0.8,70028.0,21405.0,91433,50000.0,60,8.913422252316746,1035.82,0.011,1,Urban,1
LN100508,Female,Yes,1,Graduate,Salaried,Consulting,,0.4,45306.0,0.0,45306,972213.0,120,9.964573030872316,12828.8,0.283,0,Urban,0
LN100437,Female,Yes,3+,Not Graduate,Self-Employed,,Services,4.9,50702.0,0.0,50702,384705.0,84,10.62599395249066,6511.68,0.128,1,Semiurban,1
LN100091,Male,Yes,1,Graduate,Salaried,IT,,1.1,8176.0,0.0,8176,435230.0,60,11.30073533365028,9528.36,1.165,0,Urban,0
LN100897,Female,No,3+,Graduate,Self-Employed,,Trading,2.0,16787.0,0.0,16787,353588.0,240,9.145958211863698,3214.59,0.191,1,Urban,1
LN100564,Male,No,0,Graduate,Self-Employed,,Trading,0.5,55367.0,0.0,55367,540145.0,60,8.742064489600704,11145.03,0.201,1,Semiurban,1
LN100776,Male,Yes,2,Graduate,Salaried,Manufacturing,,4.9,113035.0,0.0,113035,153949.0,180,9.122405242905101,1572.68,0.014,1,Rural,1
LN100241,Female,Yes,2,Graduate,Salaried,Healthcare,,3.0,62143.0,0.0,62143,131226.0,84,7.818157892132914,2033.45,0.033,0,Rural,0
LN100013,Male,No,2,Not Graduate,Self-Employed,,Construction,7.4,26498.0,0.0,26498,885550.0,84,12.080439835409921,15670.5,0.591,0,Urban,0
LN100315,Male,Yes,1,Graduate,Self-Employed,,Retail,5.7,8912.0,0.0,8912,1048881.0,240,11.08148373014638,10884.65,1.221,0,Urban,0
LN100600,Male,Yes,1,Graduate,Salaried,Manufacturing,,3.5,48775.0,6326.0,55101,50000.0,180,11.347366859284344,579.25,0.011,0,Urban,0
LN100387,Male,Yes,1,Graduate,Salaried,Manufacturing,,3.5,66306.0,0.0,66306,911652.0,84,9.485923334682784,14893.45,0.225,0, Urban,0
LN101297,Male,Yes,2,Graduate,Salaried,Manufacturing,,3.7,106446.0,15908.0,122354,1118371.0,60,13.028798879066898,25462.87,0.208,1,Semiurban,1
LN100166,Male,No,1,Graduate,Salaried,IT,,0.3,63648.0,0.0,63648,325358.0,84,8.535361690402603,5158.31,0.081,0,Urban,0
LN100840,Male,No,0,Graduate,Salaried,Retail,,9.1,35435.0,30297.0,65732,216258.0,180,11.045773931189279,2464.2,0.037,0,Semiurban,1
LN100020,Male,Yes,2,Not Graduate,Salaried,IT,,4.1,54622.0,0.0,54622,1089084.0,120,9.646192803199485,14179.8,0.26,0,Urban,0
LN100646,Male,Yes,1,Graduate,Salaried,Government,,1.5,37586.0,21173.0,58759,875160.0,180,9.708123005440498,9248.86,0.157,1,Urban,1
LN101154,Male,Yes,0,Graduate,Self-Employed,,IT Services,0.3,36758.0,0.0,36758,367367.0,60,9.381758282427679,7694.18,0.209,1,Rural,1
LN100831,Male,Yes,3+,Graduate,Salaried,IT,,5.8,39051.0,0.0,39051,165614.0,180,10.121686875127754,1792.05,0.046,0,Rural,1
LN101267,Male,Yes,1,Graduate,Salaried,IT,,0.1,90558.0,16123.0,106681,1241973.0,120,,15939.91,0.149,1,Semiurban,1
LN100562,Male,Yes,0,Not Graduate,Self-Employed,,Trading,0.0,48278.0,11104.0,59382,997947.0,60,9.351818435305871,20886.55,0.352,0,Urban,0
LN101054,Female,No,0,Graduate,Salaried,Consulting,,2.2,42818.0,0.0,42818,63496.0,60,9.46931390328653,1332.58,0.031,1,Urban,1
LN100686,Male,No,0,Graduate,Salaried,Retail,,2.6,23706.0,0.0,23706,437588.0,84,12.242096510903956,7781.39,0.328,1,Urban,1
LN100957,Male,Yes,0,Not Graduate,Salaried,Government,,13.6,44341.0,0.0,44341,871749.0,84,8.102666733845938,13631.9,0.307,0,Semiurban,0
LN100189,Male,Yes,3+,Graduate,Self-Employed,,Trading,10.4,9664.0,0.0,9664,628667.0,60,9.54536092046241,13217.12,1.368,0,Urban,0
LN100975,Male,Yes,0,Graduate,Salaried,Banking,,0.1,8016.0,0.0,8016,400319.0,60,11.10002201076727,8723.89,1.088,1,Semiurban,0
LN100699,Male,Yes,2,Graduate,Salaried,IT,,0.0,33341.0,0.0,33341,696563.0,84,8.761346356797763,11122.87,0.334,0,Semiurban,0
LN100510,Male,Yes,1,Graduate,Salaried,Banking,,13.9,116602.0,0.0,116602,369925.0,360,10.656928394469633,3427.33,0.029,1,Urban,1
LN101082,Male,No,2,Graduate,Self-Employed,,Manufacturing,0.1,92756.0,22307.0,115063,833981.0,84,10.78239274052876,14184.54,0.123,1,Rural,1
LN100474,Male,No,1,Graduate,Self-Employed,,IT Services,0.9,34774.0,0.0,34774,1094985.0,60,12.337576017821172,24544.54,0.706,0,Urban,0
LN100856,Male,Yes,1,Graduate,Salaried,Education,,8.7,93404.0,,93404,110502.0,240,10.52447463572121,1105.05,0.012,1,Urban,1
LN100747,Male,No,0,Graduate,Salaried,Education,,0.6,53558.0,20255.0,73813,1030008.0,120,9.765709149854207,13478.35,0.183,1,Semiurban,1
LN100252,Female,No,0,Graduate,Salaried,Education,,2.5,18214.0,0.0,18214,445003.0,180,8.090180839129903,4275.88,0.235,0,Semiurban,0
LN100021,Male,Yes,3+,Graduate,Salaried,Retail,,3.3,57882.0,0.0,57882,50000.0,120,11.573191659506861,705.07,0.012,1,Urban,1
LN101230,Female,Yes,0,,Salaried,Government,,3.5,8560.0,0.0,8560,716015.0,84,12.226651057660343,12726.57,1.487,1,Urban,0
LN100459,Male,Yes,3+,Graduate,Salaried,Consulting,,6.9,55376.0,0.0,55376,598607.0,60,9.443403956648721,12555.31,0.227,1,Urban,1
LN101184,Male,Yes,2,Graduate,Salaried,Manufacturing,,1.1,31150.0,0.0,31150,606049.0,60,8.79537312892141,12520.48,0.402,1,Semiurban,0
LN100276,Female,Yes,0,Graduate,,Banking,,4.1,40174.0,5987.0,46161,116607.0,360,8.127004862856058,865.97,0.019,0,Urban,0
LN100955,Male,Yes,1,Graduate,Salaried,Healthcare,,0.0,61819.0,20728.0,82547,558564.0,60,10.74582697067979,12073.85,0.146,1,Urban,1
LN101215,Male,No,1,Graduate,Salaried,Government,,3.4,66185.0,0.0,66185,637627.0,360,9.894049030522039,5545.78,0.084,1,Rural,1
LN100385,Female,No,3+,Graduate,salaried,Education,,3.0,16331.0,0.0,16331,638140.0,180,9.475206005385344,6654.07,0.407,0,Rural,0
LN100805,Male,Yes,2,Graduate,Self-Employed,,IT Services,0.8,69738.0,0.0,69738,203466.0,240,8.414122806969845,1754.68,0.025,1,Urban,1
LN100343,Male,Yes,2,Graduate,Self-Employed,,Construction,0.6,91690.0,0.0,91690,588812.0,120,9.062841125833577,7478.86,0.082,1,Semiurban,1
LN100769,Female,Yes,1,Graduate,Self-Employed,,IT Services,3.2,23694.0,0.0,23694,469170.0,60,10.25152200017386,10026.64,0.423,1,Urban,1
LN100372,Male,No,2,Graduate,Self-Employed,,Construction,4.5,8720.0,,38422,626313.0,60,11.855307840277337,13886.24,0.361,0,Semiurban,0
LN100130,Male,Yes,2,Graduate,Salaried,Education,,0.7,44608.0,0.0,44608,583918.0,84,8.227650131346381,9167.44,0.206,0,Semiurban,0
LN100871,Male,Yes,2,Graduate,Salaried,Banking,,1.6,18294.0,0.0,18294,985290.0,180,9.879875502626362,10515.69,0.575,1,Urban,1
LN101123,Female,Yes,0,Graduate,Salaried,Retail,,1.0,31482.0,0.0,31482,936652.0,60,9.105064459024826,19491.15,0.619,1,Urban,1
LN100087,Male,Yes,0,Graduate,Salaried,Manufacturing,,0.2,27118.0,0.0,27118,639995.0,180,11.174956355633071,7344.63,0.271,1,Urban,1
LN100330,Male,No,1,Graduate,Salaried,Manufacturing,,3.9,33497.0,0.0,33497,1119948.0,84,13.176595004512848,20481.73,0.611,1, Urban,1
LN101238,Female,No,3+,Graduate,Salaried,Government,,3.6,66103.0,117.0,66220,988537.0,84,11.920528031255703,17408.39,0.263,1,Urban,1
LN100466,Male,No,0,Graduate,Salaried,Banking,,2.0,49679.0,0.0,49679,472067.0,180,8.795917425662626,4730.88,0.095,0,Urban,0
LN100121,Female,Yes,2,Graduate,Salaried,IT,,0.4,37662.0,0.0,37662,686962.0,180,9.578181306567567,7205.87,0.191,1,Urban,1
LN101044,Female,No,2,Graduate,Self-Employed,,Construction,2.4,29549.0,0.0,29549,568667.0,120,12.634566981441989,8368.68,0.283,0,Urban,0
LN101095,Male,Yes,0,Not Graduate,Self-Employed,,Trading,0.1,11078.0,4331.0,15409,764828.0,84,11.23136278175366,13188.94,0.856,1,Urban,0
LN101130,Male,Yes,0,Graduate,Salaried,Retail,,7.8,60360.0,0.0,60360,50000.0,360,9.368521197980236,415.64,0.007,1,Urban,1
LN101294,Female,Yes,2,Graduate,Self-Employed,,Manufacturing,27.1,81323.0,0.0,81323,825799.0,60,7.0,16351.81,0.201,1,Urban,1
LN100860,Male,Yes,0,Graduate,Salaried,Banking,,2.2,49909.0,0.0,49909,438866.0,120,12.16016518010376,6337.15,0.127,1,Rural,1
LN101126,Male,Yes,0,Graduate,Self-Employed,,Trading,4.8,58547.0,0.0,58547,507252.0,120,13.330482787007323,7673.01,0.131,1,Urban,1
